,Year,Month,Store Number,Bottle Volume (ml),Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons),City,State Bottle Cost,State Bottle Retail,2010_pop,2015_pop_est,2016_pop_est,Monthly Stores in City,Pop per Store
5657,2015,5,2524,468750.0,4739.0,69174.44999999995,4868.299999999998,1286.0900000000017,DUBUQUE,10.841821862348162,16.289068825910945,57637.0,58762.0,58531.0,31,1895.5483870967741
5658,2015,5,2527,424625.0,3918.0,43846.669999999955,3811.0699999999993,1006.7899999999972,DES MOINES,9.239801980198013,13.889554455445552,203433.0,214814.0,215472.0,90,2386.822222222222
5659,2015,5,2528,423875.0,6653.0,77870.82999999999,5318.119999999999,1405.3400000000054,DES MOINES,9.874525862068962,14.828405172413783,203433.0,214814.0,215472.0,90,2386.822222222222
5660,2015,5,2529,344250.0,3227.0,37785.99999999999,4197.460000000001,1109.0499999999993,CEDAR RAPIDS,8.13627218934912,12.229142011834327,126326.0,130570.0,131127.0,77,1695.7142857142858
5661,2015,5,2532,306550.0,3241.0,36066.72,2981.5499999999997,787.7499999999985,DES MOINES,8.469140893470785,12.723402061855678,203433.0,214814.0,215472.0,90,2386.822222222222
5662,2015,5,2535,368325.0,3153.0,42890.70000000001,3091.0,816.5299999999987,WEST DES MOINES,10.309647696476965,15.489647696476961,56609.0,63491.0,64560.0,30,2116.366666666667
5663,2015,5,2536,446750.0,3727.0,47950.80999999995,3460.85,914.5499999999984,PLEASANT HILL,11.194903640256944,16.814882226980725,8785.0,9545.0,9750.0,3,3181.6666666666665
5664,2015,5,2538,451225.0,3658.0,47094.94999999998,3798.5399999999995,1003.8400000000009,WATERLOO,10.091743295019146,15.148409961685823,68406.0,68414.0,67934.0,46,1487.2608695652175
5665,2015,5,2539,323750.0,3273.0,46588.78000000001,3793.5,1002.1199999999985,IOWA FALLS,10.143003412969277,15.246279863481238,5238.0,5142.0,5128.0,5,1028.4
5666,2015,5,2543,480050.0,3283.0,41855.93000000001,3402.4700000000007,899.0399999999971,OTTUMWA,9.018392226148404,13.528127208480553,25023.0,24701.0,24487.0,11,2245.5454545454545
5667,2015,5,2544,648825.0,8130.0,138857.12,9274.14,2449.760000000014,MARSHALLTOWN,10.45113263785394,15.696423248882246,27552.0,27470.0,27328.0,12,2289.1666666666665
5668,2015,5,2545,487050.0,2677.0,37887.06999999996,2394.479999999998,632.4699999999971,IOWA CITY,10.758963730569942,16.15761658031086,67862.0,73397.0,74398.0,26,2822.9615384615386
5669,2015,5,2548,479675.0,5806.0,78937.14999999995,6115.03,1615.650000000009,ALTOONA,9.230075046904311,13.873527204502814,14541.0,17474.0,17938.0,9,1941.5555555555557
5670,2015,5,2549,459425.0,3959.0,54551.43999999994,4165.129999999999,1100.1999999999978,INDIANOLA,9.676214285714273,14.539547619047624,14782.0,15542.0,15785.0,8,1942.75
5671,2015,5,2550,225750.0,955.0,13035.589999999995,1035.25,273.24,OSCEOLA,9.301551724137937,13.977629310344827,4929.0,4966.0,5037.0,6,827.6666666666666
5672,2015,5,2551,307575.0,2730.0,37171.430000000015,3172.6100000000006,838.0599999999991,CHARITON,10.244089456869004,15.383929712460056,4321.0,4216.0,4191.0,3,1405.3333333333333
5673,2015,5,2552,737550.0,7098.0,84385.11999999985,6696.250000000003,1769.0300000000054,CEDAR RAPIDS,9.504217603911973,14.277823960880166,126326.0,130570.0,131127.0,77,1695.7142857142858
5674,2015,5,2553,297875.0,2080.0,28576.52999999999,2230.7,589.2499999999986,CRESTON,10.135017921146956,15.219426523297495,7834.0,7840.0,7829.0,5,1568.0
5675,2015,5,2554,111075.0,1214.0,13026.599999999997,1209.6,319.5699999999998,DAVENPORT,7.933137254901962,11.949313725490192,99685.0,102608.0,102612.0,45,2280.177777777778
5676,2015,5,2555,396550.0,3587.0,48177.970000000016,3285.670000000001,867.9499999999982,KEOKUK,9.670281690140847,14.519131455399055,10780.0,10583.0,10431.0,7,1511.857142857143
5677,2015,5,2556,384850.0,2468.0,36581.45999999999,2881.85,761.469999999998,ESTHERVILLE,10.888502538071059,16.355837563451775,6360.0,5994.0,5942.0,3,1998.0
5678,2015,5,2558,307600.0,3570.0,47163.96,3799.52,1003.7199999999992,MOUNT PLEASANT,10.322348993288587,15.50657718120806,8668.0,8444.0,8392.0,5,1688.8
5679,2015,5,2559,114000.0,842.0,11125.359999999999,935.5,247.12000000000012,ALBIA,9.439417475728158,14.188155339805828,3766.0,3813.0,3785.0,2,1906.5
5680,2015,5,2560,683150.0,5321.0,76398.6299999999,5370.249999999999,1418.3600000000024,MARION,10.387917847025482,15.602917847025477,34768.0,37590.0,38480.0,11,3417.2727272727275
5681,2015,5,2561,654775.0,6953.0,106751.68999999993,6177.289999999998,1632.5200000000116,DES MOINES,10.549598965071134,15.838538163001266,203433.0,214814.0,215472.0,90,2386.822222222222
5682,2015,5,2562,203225.0,2510.0,34207.15999999998,3188.85,842.3799999999991,FORT DODGE,9.214970414201186,13.872307692307704,25206.0,24584.0,24441.0,16,1536.5
5683,2015,5,2564,230400.0,2674.0,36714.820000000014,3092.5,816.9399999999995,WATERLOO,10.20898678414097,15.333215859030839,68406.0,68414.0,67934.0,46,1487.2608695652175
5684,2015,5,2565,804950.0,5612.0,78877.16000000006,6561.670000000001,1733.4200000000055,SPENCER,9.757431818181821,14.660795454545436,11233.0,11200.0,11138.0,7,1600.0
5685,2015,5,2566,208825.0,1710.0,22036.53999999999,1547.7299999999989,408.87999999999937,KNOXVILLE,9.197142857142861,13.813160173160169,7313.0,7259.0,7241.0,5,1451.8
5686,2015,5,2567,588275.0,2769.0,34878.83999999994,2789.38,737.3199999999989,DAVENPORT,8.504116719242905,12.778974763406941,99685.0,102608.0,102612.0,45,2280.177777777778
5687,2015,5,2568,216500.0,2668.0,22673.79000000002,2066.0799999999995,545.8699999999988,CEDAR RAPIDS,7.816543209876544,11.74465020576132,126326.0,130570.0,131127.0,77,1695.7142857142858
5688,2015,5,2569,499875.0,2275.0,30484.989999999987,2344.5699999999993,618.9999999999975,CEDAR RAPIDS,10.011856287425127,15.04415169660677,126326.0,130570.0,131127.0,77,1695.7142857142858
5689,2015,5,2571,410450.0,5395.0,68283.86999999997,5626.960000000002,1486.4900000000027,WATERLOO,10.342965686274502,15.538553921568635,68406.0,68414.0,67934.0,46,1487.2608695652175
5690,2015,5,2572,893850.0,5198.0,77898.7099999998,5480.69,1447.9100000000042,CEDAR FALLS,9.784918533604877,14.699796334012154,39260.0,41345.0,41390.0,17,2432.0588235294117
5691,2015,5,2573,671850.0,5915.0,88743.24999999999,6102.399999999999,1612.300000000006,MUSCATINE,11.499377777777767,17.272799999999986,22886.0,23964.0,23914.0,15,1597.6
5692,2015,5,2575,194900.0,1388.0,17269.96,1497.0300000000002,395.5199999999991,WATERLOO,8.978666666666665,13.500307692307699,68406.0,68414.0,67934.0,46,1487.2608695652175
5693,2015,5,2576,643675.0,3024.0,44555.18,3570.69,943.1999999999978,STORM LAKE,10.773527607361956,16.186947852760717,10600.0,10751.0,10773.0,10,1075.1
5694,2015,5,2578,331325.0,3982.0,52664.57999999997,4250.55,1122.8599999999992,CHARLES CITY,9.55596273291924,14.358602484472057,7652.0,7459.0,7457.0,5,1491.8
5695,2015,5,2579,228600.0,1583.0,22782.570000000014,1603.45,423.59999999999906,GRINNELL,9.954541666666673,14.953833333333337,9218.0,9135.0,9151.0,7,1305.0
5696,2015,5,2582,486325.0,4092.0,49930.44000000003,4025.809999999998,1063.6299999999987,MASON CITY,9.34556621880998,14.023896353166965,28079.0,27378.0,27430.0,14,1955.5714285714287
5697,2015,5,2584,420600.0,2340.0,34077.869999999966,2455.4800000000005,648.7299999999979,FORT MADISON,10.149885844748855,15.248858447488592,11051.0,10726.0,10597.0,6,1787.6666666666667
5698,2015,5,2585,428625.0,3847.0,53907.99999999998,4296.449999999999,1135.18,ALGONA,9.85785714285713,14.80691244239631,5560.0,5463.0,5515.0,3,1821.0
5699,2015,5,2587,839250.0,3249.0,49010.26999999997,3383.270000000003,894.2300000000025,JOHNSTON,10.54867803837952,15.841396588486095,17278.0,19687.0,21114.0,10,1968.7
5700,2015,5,2588,480700.0,3843.0,58149.01,3841.559999999999,1014.7099999999991,CEDAR RAPIDS,11.424841269841268,17.16341269841268,126326.0,130570.0,131127.0,77,1695.7142857142858
5701,2015,5,2590,695675.0,6274.0,84177.30999999995,6366.670000000001,1682.3100000000068,CEDAR RAPIDS,9.29588165680472,13.966142011834282,126326.0,130570.0,131127.0,77,1695.7142857142858
5702,2015,5,2591,486425.0,4196.0,61029.15000000002,4945.700000000003,1306.5899999999967,ATLANTIC,9.491057884231525,14.250499001996003,7112.0,6764.0,6659.0,7,966.2857142857143
5703,2015,5,2592,147575.0,727.0,8792.140000000001,844.5600000000001,223.03,MARSHALLTOWN,9.195407407407407,13.820000000000007,27552.0,27470.0,27328.0,12,2289.1666666666665
5704,2015,5,2593,635150.0,8186.0,131212.2100000001,9115.21,2408.3300000000086,CARROLL,10.022754050073623,15.05160530191456,10103.0,9982.0,9947.0,7,1426.0
5705,2015,5,2594,482175.0,3627.0,50573.69999999993,3790.849999999999,1001.6499999999993,SIOUX CITY,9.653430232558126,14.502073643410865,82684.0,82663.0,82872.0,34,2431.264705882353
5706,2015,5,2595,396925.0,5206.0,71179.29000000008,6230.080000000002,1645.8000000000072,DENISON,9.301858407079648,13.970575221238958,8298.0,8262.0,8308.0,5,1652.4
5707,2015,5,2596,208000.0,1015.0,12106.349999999993,952.19,251.70999999999992,OTTUMWA,8.141434599156119,12.236160337552759,25023.0,24701.0,24487.0,11,2245.5454545454545
5708,2015,5,2597,128900.0,1590.0,19796.640000000003,1917.4499999999998,506.4999999999996,CHEROKEE,9.876810344827591,14.8521551724138,5253.0,5033.0,4998.0,5,1006.6
5709,2015,5,2599,,,,,,CORALVILLE,,,18907.0,20220.0,20397.0,14,1444.2857142857142
5710,2015,5,2600,192500.0,1277.0,13900.120000000004,1259.25,332.61999999999966,OSKALOOSA,8.200677966101694,12.326497175141247,11463.0,11569.0,11523.0,6,1928.1666666666667
5711,2015,5,2601,332775.0,3486.0,47469.88,3620.5,956.3599999999993,FAIRFIELD,10.836575757575748,16.269969696969692,9464.0,10061.0,10206.0,4,2515.25
5712,2015,5,2602,324125.0,3602.0,46271.129999999976,4002.609999999999,1057.259999999997,WEBSTER CITY,9.985762711864401,14.990621468926555,8070.0,7825.0,7756.0,5,1565.0
5713,2015,5,2603,836600.0,7137.0,99910.6199999999,6905.4000000000015,1824.4200000000071,BETTENDORF,10.917443946188323,16.387858744394567,33217.0,35506.0,35727.0,12,2958.8333333333335
5714,2015,5,2604,335475.0,4257.0,72224.39999999997,5104.88,1348.65,LE MARS,10.41005830903789,15.639183673469393,9826.0,9809.0,9935.0,4,2452.25
5715,2015,5,2605,500275.0,5246.0,65220.66999999995,5707.330000000004,1507.610000000004,CEDAR RAPIDS,9.174149908592314,13.776142595978062,126326.0,130570.0,131127.0,77,1695.7142857142858
5716,2015,5,2606,295075.0,3550.0,52007.920000000035,4392.019999999999,1159.799999999999,HUMBOLDT,9.470472972972974,14.226756756756766,4690.0,4579.0,4558.0,2,2289.5
5717,2015,5,2607,244150.0,2030.0,28157.14,2092.5699999999997,552.839999999999,SHENANDOAH,10.185427509293676,15.296505576208162,5150.0,5023.0,4972.0,5,1004.6
5718,2015,5,2609,99750.0,783.0,10083.230000000001,972.1000000000001,256.66,AMES,8.609904761904764,12.950190476190482,58965.0,65504.0,66191.0,25,2620.16
5719,2015,5,2611,282750.0,3181.0,41756.90999999999,3024.4699999999975,798.9499999999992,OTTUMWA,10.132180685358254,15.219906542056078,25023.0,24701.0,24487.0,11,2245.5454545454545
5720,2015,5,2612,248750.0,1320.0,17491.799999999996,1371.0000000000002,361.6899999999991,PERRY,9.034921875000002,13.576953125000001,7702.0,7654.0,7810.0,5,1530.8
5721,2015,5,2613,582950.0,5352.0,74231.39999999995,4841.65,1279.3300000000024,COUNCIL BLUFFS,9.908159126365046,14.858143525741012,62230.0,62510.0,62524.0,42,1488.3333333333333
5722,2015,5,2614,723550.0,6810.0,101731.46000000004,6800.919999999999,1796.580000000005,DAVENPORT,9.862994923857855,14.816142131979692,99685.0,102608.0,102612.0,45,2280.177777777778
5723,2015,5,2616,737450.0,8450.0,114255.16000000005,8154.86,2154.1000000000117,CLINTON,10.158303108808282,15.257085492227938,26885.0,25910.0,25719.0,11,2355.4545454545455
5724,2015,5,2618,191625.0,1826.0,21505.689999999995,1952.8699999999997,515.8199999999993,CEDAR RAPIDS,8.543668341708543,12.829999999999998,126326.0,130570.0,131127.0,77,1695.7142857142858
5725,2015,5,2619,742150.0,7059.0,112978.30999999987,7395.91,1953.7300000000084,WEST DES MOINES,11.292900120336924,16.95021660649818,56609.0,63491.0,64560.0,30,2116.366666666667
5726,2015,5,2620,950725.0,4450.0,68320.17999999996,4312.4400000000005,1139.8000000000034,WINDSOR HEIGHTS,10.41222966507175,15.647033492822898,4860.0,5013.0,4983.0,6,835.5
5727,2015,5,2621,433850.0,4344.0,55485.78999999995,3954.599999999999,1044.7699999999986,SIOUX CITY,9.799742489270384,14.713412017167387,82684.0,82663.0,82872.0,34,2431.264705882353
5728,2015,5,2622,807900.0,6448.0,96303.12999999984,6061.54,1601.5600000000131,IOWA CITY,10.611377245508962,15.950718562874217,67862.0,73397.0,74398.0,26,2822.9615384615386
5729,2015,5,2623,761875.0,5590.0,78596.39999999994,5374.469999999998,1420.210000000002,SIOUX CITY,9.964391657010413,14.963047508690575,82684.0,82663.0,82872.0,34,2431.264705882353
5730,2015,5,2624,474350.0,4996.0,69947.38999999993,4828.089999999999,1275.7499999999989,DUBUQUE,10.833158914728676,16.254089147286813,57637.0,58762.0,58531.0,31,1895.5483870967741
5731,2015,5,2625,767900.0,9032.0,131454.07000000012,8838.310000000001,2334.8200000000097,DAVENPORT,10.189355216881584,15.302426729191062,99685.0,102608.0,102612.0,45,2280.177777777778
5732,2015,5,2626,537150.0,6322.0,76839.75999999998,5188.799999999998,1371.2400000000048,DES MOINES,10.49077922077921,15.74516233766232,203433.0,214814.0,215472.0,90,2386.822222222222
5733,2015,5,2627,419750.0,6727.0,56138.449999999946,3593.9799999999996,949.3599999999992,DES MOINES,8.496877394636018,12.767432950191552,203433.0,214814.0,215472.0,90,2386.822222222222
5734,2015,5,2628,110250.0,646.0,8393.180000000002,793.25,209.41000000000003,ELDORA,9.129456521739133,13.726413043478265,2732.0,2670.0,2661.0,3,890.0
5735,2015,5,2629,761875.0,6971.0,106013.40999999993,6817.640000000002,1801.3000000000093,COUNCIL BLUFFS,10.595977995110012,15.903190709046424,62230.0,62510.0,62524.0,42,1488.3333333333333
5736,2015,5,2630,98650.0,933.0,11929.84,840.15,222.01999999999992,WEST DES MOINES,9.3217,14.008700000000008,56609.0,63491.0,64560.0,30,2116.366666666667
5737,2015,5,2633,1476425.0,47290.0,775493.0100000029,46052.25,12166.640000000069,DES MOINES,12.05945273631841,18.097624378109572,203433.0,214814.0,215472.0,90,2386.822222222222
5738,2015,5,2635,601875.0,5396.0,84111.48999999996,5173.679999999999,1366.7300000000043,DAVENPORT,11.171449275362308,16.783800322061158,99685.0,102608.0,102612.0,45,2280.177777777778
5739,2015,5,2636,324600.0,4380.0,56607.44000000002,4559.500000000001,1204.5300000000027,DES MOINES,9.80251592356687,14.698757961783453,203433.0,214814.0,215472.0,90,2386.822222222222
5740,2015,5,2637,441325.0,4902.0,60373.03000000001,4601.55,1215.5900000000006,DAVENPORT,8.807604395604391,13.243186813186817,99685.0,102608.0,102612.0,45,2280.177777777778
5741,2015,5,2641,210775.0,2730.0,21358.749999999996,1815.34,479.67999999999887,COUNCIL BLUFFS,8.179040000000002,12.283319999999994,62230.0,62510.0,62524.0,42,1488.3333333333333
5742,2015,5,2642,419450.0,3332.0,48275.41,3286.1800000000003,867.9799999999981,PELLA,10.032235294117653,15.07214117647059,10352.0,10218.0,10255.0,3,3406.0
5743,2015,5,2643,453825.0,3593.0,58047.149999999936,3652.359999999999,964.6499999999971,WATERLOO,11.043525896414339,16.581932270916337,68406.0,68414.0,67934.0,46,1487.2608695652175
5744,2015,5,2644,445325.0,6659.0,96599.30999999997,6798.93,1796.2000000000053,FORT DODGE,10.623785557986857,15.963741794310724,25206.0,24584.0,24441.0,16,1536.5
5745,2015,5,2647,697375.0,4426.0,66631.81000000003,4279.63,1131.039999999997,CEDAR RAPIDS,10.93057516339868,16.41905882352938,126326.0,130570.0,131127.0,77,1695.7142857142858
5746,2015,5,2648,767900.0,7221.0,127241.09999999993,7032.07,1857.7100000000107,WEST DES MOINES,12.367755813953467,18.57583720930225,56609.0,63491.0,64560.0,30,2116.366666666667
5747,2015,5,2649,635325.0,3584.0,51802.39999999992,3847.15,1016.3499999999926,DUBUQUE,10.42929022082018,15.676230283911634,57637.0,58762.0,58531.0,31,1895.5483870967741
5748,2015,5,2650,271250.0,2790.0,45495.889999999956,2675.1399999999985,706.7799999999976,HARLAN,9.472931596091207,14.207361563517933,5106.0,4988.0,4932.0,4,1247.0
5749,2015,5,2651,569700.0,4684.0,65515.960000000014,5037.12,1331.0000000000034,WAVERLY,10.543113964686972,15.823948635633998,9874.0,10065.0,10093.0,5,2013.0
5750,2015,5,2652,332850.0,2706.0,33961.99999999999,2787.0399999999995,736.2099999999984,MASON CITY,10.172149532710273,15.270965732087232,28079.0,27378.0,27430.0,14,1955.5714285714287
5751,2015,5,2653,238275.0,2397.0,40681.209999999985,3218.3299999999995,850.2699999999992,WASHINGTON,10.457951807228913,15.696666666666664,7266.0,7398.0,7424.0,5,1479.6
5752,2015,5,2655,108975.0,806.0,10073.34,783.72,206.98000000000002,CLARINDA,8.721100000000005,13.119000000000002,5572.0,5420.0,5385.0,4,1355.0
5753,2015,5,2656,118625.0,632.0,8184.650000000001,557.0500000000001,147.24999999999994,CORNING,9.784015748031496,14.715354330708665,1635.0,1513.0,1486.0,2,756.5
5754,2015,5,2657,65525.0,272.0,3341.8000000000015,244.28,64.52000000000004,BEDFORD,8.903026315789472,13.37842105263158,1440.0,1415.0,1410.0,1,1415.0
5755,2015,5,2658,37625.0,212.0,3183.510000000001,254.25,67.11000000000003,MOUNT AYR,9.977666666666666,15.005999999999998,1691.0,1675.0,1679.0,3,558.3333333333334
5756,2015,5,2660,196250.0,1012.0,15348.04999999999,1089.5,287.48999999999984,SIOUX CENTER,9.957253886010367,14.957409326424866,7048.0,7434.0,7501.0,3,2478.0
5757,2015,5,2661,340350.0,2451.0,31434.569999999967,2480.329999999999,654.8499999999991,SHELDON,9.095000000000002,13.662541899441342,5188.0,5092.0,5115.0,3,1697.3333333333333
5758,2015,5,2662,347075.0,2312.0,25901.560000000005,1960.799999999999,517.9699999999987,MUSCATINE,8.72208762886598,13.058865979381444,22886.0,23964.0,23914.0,15,1597.6
5759,2015,5,2663,524975.0,6946.0,113971.85999999986,6756.549999999999,1785.5800000000088,URBANDALE,11.615096153846142,17.447692307692293,39463.0,42319.0,43018.0,19,2227.315789473684
5760,2015,5,2665,693450.0,6870.0,113424.88999999996,6864.460000000001,1813.540000000012,WAUKEE,10.327846763540274,15.515389696169045,13790.0,17393.0,19284.0,5,3478.6
5761,2015,5,2666,701225.0,5363.0,84770.11999999997,4844.740000000002,1280.3400000000067,ANKENY,12.676718146718127,19.036769626769576,45582.0,56109.0,58627.0,21,2671.8571428571427
5762,2015,5,2667,134800.0,746.0,9261.950000000003,793.35,209.45000000000007,SIOUX CITY,9.69357142857143,14.586428571428574,82684.0,82663.0,82872.0,34,2431.264705882353
5763,2015,5,2668,52250.0,313.0,4470.819999999999,306.75,81.04,LEON,9.638039215686275,14.479411764705883,1977.0,1891.0,1880.0,3,630.3333333333334
5764,2015,5,2669,45750.0,374.0,5638.370000000001,397.5,105.0,CORYDON,10.659285714285714,16.047380952380955,1585.0,1585.0,1603.0,1,1585.0
5765,2015,5,2670,955250.0,13023.0,196564.30999999974,12171.420000000013,3215.770000000041,CORALVILLE,11.070420420420417,16.630100100100055,18907.0,20220.0,20397.0,14,1444.2857142857142
5766,2015,5,2671,172250.0,1110.0,16196.549999999996,1198.25,316.4099999999997,JEFFERSON,11.16040540540541,16.779864864864862,4345.0,4145.0,4169.0,4,1036.25
5767,2015,5,2672,124500.0,1107.0,16597.989999999998,1246.25,329.1699999999997,WINTERSET,11.328983050847455,17.03254237288136,5190.0,5163.0,5271.0,5,1032.6
5768,2015,5,2806,269025.0,2397.0,30787.440000000006,2440.67,644.8099999999988,CLINTON,8.910992366412213,13.390534351145043,26885.0,25910.0,25719.0,11,2355.4545454545455
5769,2015,5,2835,118000.0,564.0,8545.180000000004,753.0,198.69000000000008,CEDAR FALLS,11.327386363636364,17.035454545454545,39260.0,41345.0,41390.0,17,2432.0588235294117
5770,2015,5,2836,38500.0,159.0,2089.58,189.25,49.95,WATERLOO,9.520624999999999,14.330937500000003,68406.0,68414.0,67934.0,46,1487.2608695652175
5771,2015,5,2837,79875.0,754.0,9260.869999999997,916.5,242.1,WATERLOO,8.99256756756757,13.528378378378381,68406.0,68414.0,67934.0,46,1487.2608695652175
5772,2015,5,2838,57750.0,265.0,4020.21,340.75,89.99000000000002,DAVENPORT,11.49936170212766,17.294893617021273,99685.0,102608.0,102612.0,45,2280.177777777778
5773,2015,5,2839,35375.0,225.0,3146.22,282.75,74.65,DAVENPORT,10.714230769230767,16.073076923076925,99685.0,102608.0,102612.0,45,2280.177777777778
5774,2015,5,2840,83250.0,984.0,11852.850000000004,1499.0,395.9799999999998,BETTENDORF,10.941126760563378,16.438450704225353,33217.0,35506.0,35727.0,12,2958.8333333333335
5775,2015,5,2841,59750.0,477.0,6483.780000000002,651.75,172.12000000000006,CEDAR RAPIDS,9.670666666666667,14.528000000000002,126326.0,130570.0,131127.0,77,1695.7142857142858
5776,2015,5,2843,126650.0,417.0,5711.670000000002,495.4,130.83000000000013,CEDAR RAPIDS,10.374824561403509,15.614035087719301,126326.0,130570.0,131127.0,77,1695.7142857142858
5777,2015,5,2844,72000.0,570.0,6843.350000000002,569.75,150.58999999999992,IOWA CITY,10.005942028985505,15.021739130434783,67862.0,73397.0,74398.0,26,2822.9615384615386
5778,2015,5,2845,,,,,,COUNCIL BLUFFS,,,62230.0,62510.0,62524.0,42,1488.3333333333333
5779,2015,5,2846,115625.0,453.0,6225.9900000000025,549.49,145.06000000000006,CEDAR RAPIDS,10.25855670103093,15.432474226804134,126326.0,130570.0,131127.0,77,1695.7142857142858
5780,2015,5,2847,41500.0,186.0,2571.36,250.5,66.14000000000003,MARION,9.18205882352941,13.79735294117647,34768.0,37590.0,38480.0,11,3417.2727272727275
5781,2015,5,2848,25500.0,192.0,2341.62,216.0,57.07000000000001,ANKENY,8.32318181818182,12.50409090909091,45582.0,56109.0,58627.0,21,2671.8571428571427
5782,2015,5,2849,29500.0,158.0,2208.75,158.25,41.8,DES MOINES,11.533333333333337,17.33888888888889,203433.0,214814.0,215472.0,90,2386.822222222222
5783,2015,5,2850,42450.0,462.0,4906.8,344.1,90.92999999999995,DES MOINES,8.783260869565218,13.200217391304351,203433.0,214814.0,215472.0,90,2386.822222222222
5784,2015,5,2851,68750.0,338.0,5391.920000000001,377.5,99.57000000000009,FORT DODGE,11.541641791044775,17.33134328358209,25206.0,24584.0,24441.0,16,1536.5
5785,2015,5,2852,54050.0,276.0,4039.72,257.05,67.93000000000005,DES MOINES,9.605192307692304,14.424423076923079,203433.0,214814.0,215472.0,90,2386.822222222222
5786,2015,5,2853,,,,,,AMES,,,58965.0,65504.0,66191.0,25,2620.16
5787,2015,5,2854,,,,,,URBANDALE,,,39463.0,42319.0,43018.0,19,2227.315789473684
5788,2015,5,2951,,,,,,CLIVE,,,15447.0,17389.0,17546.0,10,1738.9
5789,2015,5,2953,,,,,,DES MOINES,,,203433.0,214814.0,215472.0,90,2386.822222222222
5790,2015,5,2954,,,,,,DES MOINES,,,203433.0,214814.0,215472.0,90,2386.822222222222
5791,2015,5,2955,,,,,,DES MOINES,,,203433.0,214814.0,215472.0,90,2386.822222222222
5792,2015,5,2956,,,,,,DES MOINES,,,203433.0,214814.0,215472.0,90,2386.822222222222
5793,2015,5,2958,,,,,,DES MOINES,,,203433.0,214814.0,215472.0,90,2386.822222222222
5794,2015,5,2959,,,,,,DES MOINES,,,203433.0,214814.0,215472.0,90,2386.822222222222
5795,2015,5,2961,,,,,,WEST DES MOINES,,,56609.0,63491.0,64560.0,30,2116.366666666667
5796,2015,5,2962,,,,,,JOHNSTON,,,17278.0,19687.0,21114.0,10,1968.7
5797,2015,5,2963,,,,,,CLIVE,,,15447.0,17389.0,17546.0,10,1738.9
5798,2015,5,3013,136000.0,628.0,7664.270000000002,670.75,177.16000000000005,BLOOMFIELD,8.628837209302327,12.98635658914729,2640.0,2619.0,2643.0,1,2619.0
5799,2015,5,3041,84625.0,542.0,5812.38,562.37,148.54000000000008,COLFAX,7.817160493827161,11.755925925925927,2093.0,2051.0,2042.0,2,1025.5
5800,2015,5,3045,102750.0,526.0,6317.2800000000025,704.25,185.98000000000002,BRITT,8.485662650602409,12.767108433734938,2069.0,1982.0,1958.0,2,991.0
5801,2015,5,3054,182300.0,809.0,12634.579999999993,744.18,196.3200000000001,GRINNELL,12.183317073170734,18.29863414634146,9218.0,9135.0,9151.0,7,1305.0
5802,2015,5,3056,46200.0,322.0,3456.6999999999994,307.6,81.24000000000004,CLARION,8.034883720930232,12.121162790697673,2850.0,2771.0,2765.0,3,923.6666666666666
5803,2015,5,3065,130000.0,750.0,8417.520000000006,741.0,195.3700000000002,MONTEZUMA,7.966618705035974,11.977482014388494,1462.0,1425.0,1424.0,3,475.0
5804,2015,5,3162,222000.0,1462.0,16520.54,1575.5,416.23999999999955,MUSCATINE,8.332451923076924,12.529855769230771,22886.0,23964.0,23914.0,15,1597.6
5805,2015,5,3354,295500.0,9480.0,164547.4800000001,11500.5,3038.250000000007,DAVENPORT,12.097669172932326,18.175526315789483,99685.0,102608.0,102612.0,45,2280.177777777778
5806,2015,5,3385,476500.0,21337.0,347607.1100000002,24083.5,6362.520000000027,CEDAR RAPIDS,11.71632516703786,17.594966592427618,126326.0,130570.0,131127.0,77,1695.7142857142858
5807,2015,5,3390,759950.0,10644.0,160137.01000000013,10588.520000000004,2797.6100000000215,MILFORD,11.41418749999997,17.139487499999948,2898.0,3017.0,3055.0,2,1508.5
5808,2015,5,3393,22375.0,147.0,1894.05,166.5,43.97,RICEVILLE,10.225,15.3595,785.0,807.0,806.0,1,807.0
5809,2015,5,3400,212875.0,3617.0,33764.92,2146.5999999999995,567.2499999999991,DES MOINES,8.615617529880476,12.93800796812748,203433.0,214814.0,215472.0,90,2386.822222222222
5810,2015,5,3403,83625.0,416.0,5143.420000000002,304.1,80.38000000000005,COLUMBUS JUNCTION,9.005841584158416,13.543564356435647,1899.0,1866.0,1848.0,2,933.0
5811,2015,5,3417,339625.0,1617.0,21260.359999999986,2016.63,532.7299999999987,MARENGO,8.597557755775574,12.919471947194717,2528.0,2501.0,2491.0,1,2501.0
5812,2015,5,3420,313250.0,20767.0,351542.08999999985,26545.75,7012.790000000011,WINDSOR HEIGHTS,12.38342960288809,18.593249097472935,4860.0,5013.0,4983.0,6,835.5
5813,2015,5,3437,127000.0,1277.0,14809.870000000003,1296.0,342.3899999999998,NORWALK,8.223652173913045,12.360782608695652,8945.0,10149.0,10590.0,6,1691.5
5814,2015,5,3440,,,,,,DES MOINES,,,203433.0,214814.0,215472.0,90,2386.822222222222
5815,2015,5,3443,264850.0,2266.0,27964.860000000004,2292.3299999999995,605.7199999999993,COUNCIL BLUFFS,7.52981949458484,11.314043321299653,62230.0,62510.0,62524.0,42,1488.3333333333333
